claim_id,claim_type,topic,claim_text,companies,mechanism,direction,horizon,metric,value,unit,source_report_id,source_title,page,section,source_tier,evidence_span,confidence,as_of_date,exposure_level,review_status,reviewer_note,quality_flags,conflict_group_id
claim_a3e7461db9b29584,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品金融智算整体解决方案。证据：以金融智算整体解决方案、广域网解决方案等多方位解决方案为银行及券商客户打造数智化升级引擎。,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品金融智算整体解决方案,neutral,,,,,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,以金融智算整体解决方案、广域网解决方案等多方位解决方案为银行及券商客户打造数智化升级引擎。,0.90,2025,core,auto,,,
claim_4dcad95b3d50a2c1,indicator,算力网络,"算力网络 的可跟踪指标：紫光股份披露指标研发费用_2025。证据：研发费用53 4,952,674,806.36","[""紫光股份""]",紫光股份 在 算力网络 的关系为披露指标研发费用_2025,neutral,near_term,研发费用_2025,2025,,annual_000938_2025,2025年年度报告,100,营业收入,1,"研发费用53 4,952,674,806.36",1.00,2025,core,auto,,,
claim_58a08d39cb363cde,indicator,算力网络,"算力网络 的可跟踪指标：紫光股份披露指标研发投入金额。证据：表格中2025年研发投入金额为4,952,674,806.36元，2024年为5,101,818,089.81元。","[""紫光股份""]",紫光股份 在 算力网络 的关系为披露指标研发投入金额,neutral,near_term,研发投入金额,2025,,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,"表格中2025年研发投入金额为4,952,674,806.36元，2024年为5,101,818,089.81元。",1.00,2025,core,auto,,,
claim_c699492f19b8938a,indicator,算力网络,"算力网络 的可跟踪指标：紫光股份拥有产品ICT基础设施与服务。证据：分产品：ICT 基础设施与服务，2025年收入76,846,762,924.64元，占营业收入比重79.43%。","[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品ICT基础设施与服务,neutral,near_term,,2025,,annual_000938_2025,2025年年度报告,20,单位：元,1,"分产品：ICT 基础设施与服务，2025年收入76,846,762,924.64元，占营业收入比重79.43%。",1.00,2025,core,auto,,,
claim_f9f8740111fa32d6,indicator,算力网络,算力网络 的可跟踪指标：紫光股份拥有产品以太网交换机。证据：中国以太网交换机市场份额34.5%，排名第二,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品以太网交换机,neutral,,,34.5,%,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,中国以太网交换机市场份额34.5%，排名第二,0.90,2025,core,auto,,,
claim_08cb9a2d03c1811b,indicator,算力网络,算力网络 的可跟踪指标：紫光股份披露指标营业收入同比增长率。证据：2025年度实现营业收入967.48亿元，同比增长22.43%,"[""紫光股份""]",紫光股份 在 算力网络 的关系为披露指标营业收入同比增长率,neutral,near_term,营业收入同比增长率,2025,,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,2025年度实现营业收入967.48亿元，同比增长22.43%,1.00,2025,core,auto,,,
claim_ccfe8ab25ada85ba,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品云计算产品。证据：新华三集团主要业务包括网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品云计算产品,neutral,,,,,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,新华三集团主要业务包括网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,0.90,2025,core,auto,,,
claim_d4cc9f7e8e60b7c5,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品智能终端。证据：为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品智能终端,neutral,,,,,annual_000938_2025,2025年年度报告,113,基本情况,1,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,1.00,2025,core,auto,,,
claim_ad7cba9cdd19c2ac,indicator,算力网络,"算力网络 的可跟踪指标：紫光股份披露指标研发费用_2024。证据：2024年度研发费用合计5,101,818,089.81元","[""紫光股份""]",紫光股份 在 算力网络 的关系为披露指标研发费用_2024,neutral,,研发费用_2024,2024,,annual_000938_2025,2025年年度报告,191,合并财务报表主要项目注释（续）,1,"2024年度研发费用合计5,101,818,089.81元",1.00,2025,core,auto,,,
claim_f73c7e6d50667ace,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品SD-WAN 智能路由器。证据：推出新一代SD-WAN 智能路由器,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品SD-WAN 智能路由器,neutral,,,,,annual_000938_2025,2025年年度报告,18,核心竞争力,1,推出新一代SD-WAN 智能路由器,0.90,2025,core,auto,,,
claim_c3452206efabb2e3,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品智算解决方案。证据：不断巩固和增强公司在全栈智算解决方案领域的领先优势,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品智算解决方案,neutral,,,,,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,不断巩固和增强公司在全栈智算解决方案领域的领先优势,0.90,2025,core,auto,,,
claim_6e2edf0f600289ed,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品数字化转型及智能化升级解决方案。证据：作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品数字化转型及智能化升级解决方案,neutral,,,,,annual_000938_2025,2025年年度报告,8,注册变更情况,1,作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,1.00,2025,core,auto,,,
claim_b35b910bf9c64920,indicator,算力网络,"算力网络 的可跟踪指标：紫光股份披露指标营业收入。证据：合计 65,889,803,802.79","[""紫光股份""]",紫光股份 在 算力网络 的关系为披露指标营业收入,neutral,,营业收入,65889803802.79,,annual_000938_2025,2025年年度报告,189,合并财务报表主要项目注释（续）,1,"合计 65,889,803,802.79",1.00,2025,core,auto,,,
claim_1099137886eb4629,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：涉及技术全景运维地图。证据：全景运维地图升级，实现多域统一可视、仿真验证,"[""紫光股份""]",紫光股份 在 算力网络 的关系为涉及技术全景运维地图,neutral,,,,,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,全景运维地图升级，实现多域统一可视、仿真验证,0.90,2025,core,auto,,,
claim_be932bdab7386eba,indicator,算力网络,"算力网络 的可跟踪指标：紫光股份披露指标经营活动产生的现金流量净额_2024。证据：表格中经营活动产生的现金流量净额2024年2,440,755,824.85元","[""紫光股份""]",紫光股份 在 算力网络 的关系为披露指标经营活动产生的现金流量净额_2024,neutral,,经营活动产生的现金流量净额_2024,2024,,annual_000938_2025,2025年年度报告,28,单位：元,1,"表格中经营活动产生的现金流量净额2024年2,440,755,824.85元",1.00,2025,core,auto,,,
claim_2d5ca4048f58a4e3,risk,算力网络,紫光股份 在 算力网络 相关业务中的风险：竞争加剧。证据：也面临着竞争加剧与供应链波动等多重挑战,"[""紫光股份""]",紫光股份 在 算力网络 的关系为披露风险竞争加剧,negative,,,,,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,也面临着竞争加剧与供应链波动等多重挑战,0.90,2025,core,auto,,,
claim_f4b91fb8b8c459f4,supply_chain,数据中心,数据中心 机理/传导：数据中心建造服务上游数据中心建造。证据：数据中心建造服务是数据中心建造环节的具体服务形式,[],数据中心建造服务 上游 数据中心建造,neutral,,,,,annual_000938_2025,2025年年度报告,136,重要会计政策及会计估计（续）,1,数据中心建造服务是数据中心建造环节的具体服务形式,0.80,2025,,auto,,,
claim_247007d4db2a87e7,supply_chain,电源,电源 机理/传导：数据中心建造服务上游数据中心建造。证据：数据中心建造服务是数据中心建造环节的具体服务形式,[],数据中心建造服务 上游 数据中心建造,neutral,,,,,annual_000938_2025,2025年年度报告,136,重要会计政策及会计估计（续）,1,数据中心建造服务是数据中心建造环节的具体服务形式,0.80,2025,,auto,,,
claim_b329ed227ba9f45d,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：属于环节AI算力产业链。证据：公司将持续探索开辟智算业务新赛道,"[""紫光股份""]",紫光股份 在 算力网络 的关系为属于环节AI算力产业链,neutral,,,,,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,公司将持续探索开辟智算业务新赛道,0.80,2025,core,auto,,,
claim_20d2225cc92878ff,indicator,算力网络,"算力网络 的可跟踪指标：紫光股份披露指标研发费用_2025。证据：研发费用2,415,370.08 8,990,983.65","[""紫光股份""]",紫光股份 在 算力网络 的关系为披露指标研发费用_2025,neutral,near_term,研发费用_2025,2025,,annual_000938_2025,2025年年度报告,108,89 -减：营业外支出,1,"研发费用2,415,370.08 8,990,983.65",1.00,2025,core,auto,,,
claim_c5972132c5285396,indicator,算力网络,算力网络 的可跟踪指标：紫光股份具有敞口IP网络。证据：提升IP网络市场份额；以业务感知与分析方案积极助力运营商IP网络流量经营分析能力建设。,"[""紫光股份""]",紫光股份 在 算力网络 的关系为具有敞口IP网络,neutral,,,,,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,提升IP网络市场份额；以业务感知与分析方案积极助力运营商IP网络流量经营分析能力建设。,0.90,2025,core,auto,,,
claim_c23e025e48a554b7,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品灵犀Cube一体机。证据：公司陆续推出百业灵犀私域大模型、灵犀使能平台、灵犀推理引擎、灵犀AI助手、灵犀Cube一体机及多个行业智能体,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品灵犀Cube一体机,neutral,,,,,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,公司陆续推出百业灵犀私域大模型、灵犀使能平台、灵犀推理引擎、灵犀AI助手、灵犀Cube一体机及多个行业智能体,0.90,2025,core,auto,,,
claim_bf15c5ae3da421bc,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：涉及技术算力调优技术。证据：公司将重点构建并完善算力调优能力,"[""紫光股份""]",紫光股份 在 算力网络 的关系为涉及技术算力调优技术,neutral,,,,,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,公司将重点构建并完善算力调优能力,0.80,2025,core,auto,,,
claim_5cf67c7591dc431b,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：涉及技术算力×联接。证据：公司深化推进“算力×联接”战略,"[""紫光股份""]",紫光股份 在 算力网络 的关系为涉及技术算力×联接,neutral,,,,,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司深化推进“算力×联接”战略,0.90,2025,core,auto,,,
claim_79007aebd67c04e7,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品灵犀智算解决方案。证据：公司灵犀智算解决方案持续迭代，具备为客户提供算力调度及大模型落地的全栈能力,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品灵犀智算解决方案,neutral,,,,,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,公司灵犀智算解决方案持续迭代，具备为客户提供算力调度及大模型落地的全栈能力,0.90,2025,core,auto,,,
