relation_id,head_type,head_name,relation,tail_type,tail_name,evidence,source_report_id,source_title,page,section,source_tier,confidence,review_status
relation_18a80e58c43d5b95,Company,紫光股份,HAS_METRIC,Metric,经营活动产生的现金流量净额,"表格中经营活动产生的现金流量净额2025年3,486,751,492.84元",annual_000938_2025,2025年年度报告,28,单位：元,1,1.00,auto
relation_18fd684063e29636,Product,商用台式机,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_190c199dcd99d0c6,ValueChainSegment,网络,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_1912c52e1979f4e0,Company,北京紫光集成电路科技有限公司,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,34,√适用 □不适用,1,1.00,auto
relation_19188407afc7d2b3,Product,数据安全,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_1967d037da5b4172,Company,紫光股份,HAS_METRIC,Metric,产品质量保证本年增加,"本年增加324,898,225.34",annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_199fac9b5eb38859,Product,计算产品,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,1.00,auto
relation_19fe074df151b605,Metric,存货跌价准备,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,160,合并财务报表主要项目注释（续）,1,1.00,auto
relation_1a279d508c6d23a2,Company,紫光股份,HAS_PRODUCT,Product,数据中心交换机,中国数据中心交换机市场份额33.1%，排名第二,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.90,auto
relation_1a97702ba27aaf36,Metric,合并抵消成本同比增减,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_1aae655f3ef5e3c7,Product,800G国芯智算交换机,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_1af684c8114c4a41,Company,紫光股份,HAS_PRODUCT,Product,MegaBook 双系统平板,完成业内首发MegaBook 双系统平板产品发布,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_1b05461db57c4794,Metric,产品质量保证流动负债部分,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_1b05c0013d6ca7ab,Company,紫光股份,HAS_PRODUCT,Product,数字化转型及智能化升级解决方案,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_1b937c1f110d4d2e,Product,H3C UniPoD S80000超节点,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_1bc37264da66a07c,Company,紫光股份,HAS_METRIC,Metric,合同履约成本账面余额,"存货分类：合同履约成本2025年账面余额2,553,293,041.68",annual_000938_2025,2025年年度报告,160,合并财务报表主要项目注释（续）,1,1.00,auto
relation_1bf3c725ca68e5af,Metric,营业外支出_2025,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,195,合并财务报表主要项目注释（续）,1,1.00,auto
relation_1c0e4281f5d5c477,Company,紫光股份,HAS_METRIC,Metric,销售费用同比增减,表格：销售费用同比增减-2.22%,annual_000938_2025,2025年年度报告,24,单位：元,1,1.00,auto
relation_1c1c2346673c286e,Product,WLAN,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_1c1de2a2b001ed45,Company,紫光股份,SUPPORTED_BY_POLICY,Policy,质量回报双提升行动方案,公司制定了“质量回报双提升”行动方案，具体举措包括夯实主业优势、坚持技术创新等,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_1c4eef69833fcc0b,Company,紫光股份,SUPPORTED_BY_POLICY,Policy,内部研究开发支出会计政策,本集团将内部研究开发项目的支出，区分为研究阶段支出和开发阶段支出,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,0.90,auto
relation_1c80675fc4282298,Metric,发明专利占比,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_1c948de9adfb6558,Company,紫光股份,HAS_PRODUCT,Product,安装服务,本集团与客户之间的提供服务合同通常包含维保服务、运维服务、培训服务和安装服务等履约义务,annual_000938_2025,2025年年度报告,135,重要会计政策及会计估计（续）,1,0.90,auto
relation_1cfcd1bee80b2af1,Technology,RRPP环网,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_1d3aa220d72924a2,Product,网络交换机,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_1d47a816106efd57,Company,紫光股份,HAS_METRIC,Metric,应付普通股现金股利_2025,"应付普通股现金股利214,505,990.55",annual_000938_2025,2025年年度报告,187,合并财务报表主要项目注释（续）,1,1.00,auto
relation_1d771348163b1229,DemandDriver,市场需求,DRIVES,Workload,研发项目,研发项目的立项基础是根据市场的需求与技术研发的需求,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,0.80,auto
relation_1d8316f02c6ff27a,Technology,算力调度,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_1d9e43a43ec5b22f,IndustryConcept,大数据,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,1.00,auto
relation_1de13328041530b7,Metric,合并抵消成本,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_1de59d081f15d672,Company,重庆紫光信息产业发展有限公司,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,145,税项,1,1.00,auto
relation_1de82dff9c0cf231,Company,紫光股份,HAS_PRODUCT,Product,云计算,持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入，夯实“云—网—安—算—存—端”全栈业务布局,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_1e22e9d6e21d758c,Technology,AD-NET,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_1e5303cc3f90b40d,Metric,收到其他与经营活动有关的现金_2025,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,197,合并财务报表主要项目注释（续）,1,1.00,auto
relation_1e56df4f4d1d5806,Company,紫光股份,HAS_METRIC,Metric,存货跌价准备,"存货跌价准备及合同履约成本减值准备：年末余额2,107,222,626.50",annual_000938_2025,2025年年度报告,160,合并财务报表主要项目注释（续）,1,1.00,auto
relation_1e6ed7622d6937d7,Technology,算力×联接,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,16,主营业务分析,1,1.00,auto
relation_1e78888defe14ad5,Company,紫光股份,HAS_PRODUCT,Product,防火墙AI 运维助手,公司防火墙AI 运维助手可提升防火墙在业务部署、故障诊断和知识问答等方面的智能化水平,annual_000938_2025,2025年年度报告,18,核心竞争力,1,0.90,auto
relation_1e8ecd2073c30b87,Product,培训服务,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,135,重要会计政策及会计估计（续）,1,1.00,auto
relation_1eea14e55dab944f,Technology,RISC-V 架构,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,18,核心竞争力,1,1.00,auto
relation_1f52dde78ef8face,ValueChainSegment,ICT基础设施,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,1.00,auto
relation_1fb170a35f017483,Company,紫光股份,HAS_PRODUCT,Product,数据中心建造服务,本集团与客户之间的建造合同通常包含数据中心建造设计、设备采购、建造安装等多项商品和服务承诺,annual_000938_2025,2025年年度报告,135,重要会计政策及会计估计（续）,1,0.90,auto
relation_1fef76f85a355a3e,Company,紫光股份,HAS_PRODUCT,Product,芯模社区,以芯模社区为平台,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.90,auto
relation_1ff6cc53266d3194,Standard,中国通信标准化协会（CCSA）,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_203037c47c43fa9b,Metric,ICT基础设施与服务收入同比增减,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_20ac22ea294713a3,Company,紫光股份,HAS_METRIC,Metric,现金及现金等价物净增加额,"2025年现金及现金等价物净增加额1,257,789,188.27元",annual_000938_2025,2025年年度报告,199,合并财务报表主要项目注释（续）,1,1.00,auto
relation_20bcff1e2b513d1a,Company,紫光股份,HAS_PRODUCT,Product,国芯超低时延交换机,公司发布了面向极速交易场景的新一代国芯超低时延交换机,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_20c5e3ec586a3b0e,Product,新一代通算服务器,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_2103ef8218346053,Metric,IT产品分销与供应链服务成本占比2024,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_210c07b59ca74149,Product,以太网交换机,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_21564cfdc737bcb5,Metric,国外收入,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_216c26dace7e986c,Metric,ICT基础设施与服务成本同比增减,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_218ca2263260be6d,Product,CloudOS 7.0 云操作系统,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,18,核心竞争力,1,1.00,auto
relation_21f55f1446dcfc5e,Company,紫光股份,HAS_PRODUCT,Product,DDC架构新一代无损网络解决方案,发布基于DDC（Diversity Dynamic-Connectivity，多元动态联接）架构的新一代无损网络解决方案,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_22196da75748806c,Company,紫光股份,BELONGS_TO_CHAIN,IndustryChain,算力产业链,公司坚持“算力×联接”战略，重视技术创新，构建了包括全栈智能的底层数字基础设施、中层云与智能平台、上层AI“训—推—用”使能平台在内的一体化AI赋能平台,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,0.90,auto
relation_2219a952983e1d9f,Metric,筹资活动现金流入小计,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,28,单位：元,1,1.00,auto
relation_2259fdd33b264307,Company,紫光股份,BENEFITS_FROM,Workload,大规模算力集群,与多家头部互联网客户持续推进大规模算力集群与超节点系统建设。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,0.80,auto
relation_225d533e89a0afb7,Company,紫光股份,HAS_METRIC,Metric,利润总额_2024,"2024年利润总额2,226,953,396.66元",annual_000938_2025,2025年年度报告,195,合并财务报表主要项目注释（续）,1,1.00,auto
relation_22a22dae1c77e42a,Metric,销售费用_2025,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,24,单位：元,1,1.00,auto
